tournament_id,year,doubles,prize_money,surface,sex
ITF Solin Men - 2012,2012,False,"$10,000",clay,men
ITF Solin Men - 2011,2011,False,"$15,000",clay,men
ITF Umag Men - 2013,2013,False,"$10,000",clay,men
ITF Vinkovci 2 Men - 2012,2012,False,"$10,000",clay,men
ITF Vinkovci Men - 2011,2011,False,"$10,000",clay,men
ITF Vrsar Men - 2013,2013,False,"$10,000",clay,men
ITF Vrsar Men - 2012,2012,False,"$10,000",clay,men
ITF Zagreb 2 Men - 2013,2013,False,"$15,000",hard,men
ITF Zagreb Men - 2013,2013,False,"$15,000",hard,men
ITF Zagreb Men - 2012,2012,False,"$15,000",hard,men
Rijeka Challenger Men - 2011,2011,False,"$30,000",clay,men
Rijeka Challenger Men - 2010,2010,False,"$30,000",clay,men
Rijeka Challenger Men - 2009,2009,False,"$42,000",clay,men
Zagreb Challenger Men - 2011,2011,False,"$50,000",clay,men
Zagreb Challenger Men - 2010,2010,False,"$55,000",clay,men
Zagreb Challenger Men - 2009,2009,False,"$50,000",clay,men
ITF Jablonec nad Nisou 2 Men - 2012,2012,False,"$10,000",hard,men
ITF Jablonec nad Nisou Men - 2012,2012,False,"$10,000",clay,men
ITF Most Men - 2012,2012,False,"$10,000",clay,men
ITF Opava Men - 2012,2012,False,"$10,000",hard,men
ITF Opava Men - 2011,2011,False,"$15,000",hard,men
ITF Prague Men - 2012,2012,False,"$15,000",clay,men
ITF Prostejov Men - 2012,2012,False,"$15,000",clay,men
ITF Roznov pod Radhostem Men - 2011,2011,False,"$15,000",hard,men
ITF Teplice Men - 2012,2012,False,"$10,000",clay,men
Liberec Challenger Men - 2018,2018,False,"€43,000",clay,men
Liberec Challenger Men - 2017,2017,False,"€43,000",clay,men
Liberec Challenger Men - 2016,2016,False,"€42,500",clay,men
Liberec Challenger Men - 2015,2015,False,"€42,500",clay,men
Liberec Challenger Men - 2014,2014,False,"€35,000",clay,men
Liberec Challenger Men - 2013,2013,False,"€30,000",clay,men
Ostrava Challenger Men - 2019,2019,False,"€46,600",clay,men
Ostrava Challenger Men - 2018,2018,False,"€64,000",clay,men
Ostrava Challenger Men - 2017,2017,False,"€64,000",clay,men
Ostrava Challenger Men - 2016,2016,False,"€42,500",clay,men
Ostrava Challenger Men - 2015,2015,False,"€42,500",clay,men
Ostrava Challenger Men - 2014,2014,False,"€85,000",clay,men
Ostrava Challenger Men - 2013,2013,False,"€85,000",clay,men
Ostrava Challenger Men - 2012,2012,False,"€42,500",clay,men
Ostrava Challenger Men - 2011,2011,False,"€42,500",clay,men
Ostrava Challenger Men - 2010,2010,False,"$55,000",clay,men
Ostrava Challenger Men - 2009,2009,False,"$55,000",clay,men
Prague 2 Challenger Men - 2016,2016,False,"€42,500",clay,men
Prague 2 Challenger Men - 2015,2015,False,"€42,500",clay,men
Prague 2 Challenger Men - 2014,2014,False,"$50,000",clay,men
Prague Challenger Men - 2018,2018,False,"€43,000",clay,men
Prague Challenger Men - 2017,2017,False,"€43,000",clay,men
Prague Challenger Men - 2016,2016,False,"€42,500",clay,men
Prague Challenger Men - 2015,2015,False,"€42,500",clay,men
Prague Challenger Men - 2014,2014,False,"€42,500",clay,men
Prague Challenger Men - 2013,2013,False,"€42,500",clay,men
Prague Challenger Men - 2012,2012,False,"€85,000",clay,men
Prague Challenger Men - 2011,2011,False,"€85,000",clay,men
tournament_id,year,doubles,prize_money,surface,sex
Prostejov Challenger Men - 2019,2019,False,"€92,040",clay,men
Prostejov Challenger Men - 2018,2018,False,"€127,000",clay,men
Prostejov Challenger Men - 2017,2017,False,"€127,000",clay,men
Prostejov Challenger Men - 2016,2016,False,"€106,500",clay,men
Prostejov Challenger Men - 2015,2015,False,"€106,500",clay,men
Prostejov Challenger Men - 2014,2014,False,"€106,500",clay,men
Prostejov Challenger Men - 2013,2013,False,"€106,500",clay,men
Prostejov Challenger Men - 2012,2012,False,"€106,500",clay,men
Prostejov Challenger Men - 2011,2011,False,"€106,500",clay,men
Prostejov Challenger Men - 2010,2010,False,"$125,000",clay,men
Prostejov Challenger Men - 2009,2009,False,"$180,000",clay,men
Kolding Challenger Men - 2009,2009,False,"€42,500",hard,men
Santo Domingo Challenger Men - 2018,2018,False,"$125,000",clay,men
Santo Domingo Challenger Men - 2017,2017,False,"$125,000",clay,men
Santo Domingo Challenger Men - 2016,2016,False,"$75,000",clay,men
Santo Domingo Challenger Men - 2015,2015,False,"$50,000",clay,men
ATP Quito - 2018,2018,False,"$501,345",clay,men
ATP Quito - 2017,2017,False,"$482,060",clay,men
ATP Quito - 2016,2016,False,"$520,070",clay,men
ATP Quito - 2015,2015,False,"$494,310",clay,men
Guayaquil Challenger Men - 2018,2018,False,"$50,000",clay,men
Guayaquil Challenger Men - 2017,2017,False,"$50,000",clay,men
Guayaquil Challenger Men - 2016,2016,False,"$50,000",clay,men
Guayaquil Challenger Men - 2015,2015,False,"$50,000",clay,men
Guayaquil Challenger Men - 2014,2014,False,"$50,000",clay,men
Guayaquil Challenger Men - 2013,2013,False,"$50,000",clay,men
Guayaquil Challenger Men - 2012,2012,False,"$50,000",clay,men
Guayaquil Challenger Men - 2011,2011,False,"$50,000",clay,men
Guayaquil Challenger Men - 2010,2010,False,"$50,000",clay,men
Guayaquil Challenger Men - 2009,2009,False,"$50,000",clay,men
Manta Challenger Men - 2014,2014,False,"$40,000",hard,men
Manta Challenger Men - 2013,2013,False,"$35,000",hard,men
Manta Challenger Men - 2012,2012,False,"$35,000",hard,men
Manta Challenger Men - 2011,2011,False,"$35,000",hard,men
Manta Challenger Men - 2010,2010,False,"$35,000",hard,men
Manta Challenger Men - 2009,2009,False,"$35,000",hard,men
tournament_id,year,doubles,prize_money,surface,sex
Quito Challenger Men - 2017,2017,False,"$50,000",clay,men
Quito Challenger Men - 2014,2014,False,"$40,000",clay,men
Quito Challenger Men - 2013,2013,False,"$35,000",clay,men
Quito Challenger Men - 2012,2012,False,"$35,000",clay,men
Quito Challenger Men - 2011,2011,False,"$35,000",clay,men
Quito Challenger Men - 2010,2010,False,"$35,000",clay,men
Quito Challenger Men - 2009,2009,False,"$35,000",clay,men
Salinas Challenger Men - 2014,2014,False,"$40,000",clay,men
Salinas Challenger Men - 2013,2013,False,"$35,000",clay,men
Salinas Challenger Men - 2012,2012,False,"$35,000",clay,men
Salinas Challenger Men - 2011,2011,False,"$35,000",clay,men
Salinas Challenger Men - 2010,2010,False,"$35,000",clay,men
Salinas Challenger Men - 2009,2009,False,"$35,000",clay,men
Cairo Challenger Men - 2010,2010,False,"$35,000",clay,men
ITF Cairo 2 Men - 2013,2013,False,"$10,000",clay,men
ITF Cairo Men - 2013,2013,False,"$10,000",clay,men
ITF Santa Tecla Men - 2013,2013,False,"$15,000",clay,men
Exhibition The Final Night Men - 2015,2015,False,$0,hard,men
Helsinki Challenger Men - 2014,2014,False,"€42,500",hard,men
Helsinki Challenger Men - 2013,2013,False,"€42,500",hard,men
Helsinki Challenger Men - 2012,2012,False,"€106,500",hard,men
Helsinki Challenger Men - 2011,2011,False,"€106,500",hard,men
Helsinki Challenger Men - 2010,2010,False,"€106,500",hard,men
Helsinki Challenger Men - 2009,2009,False,"$1,065,000",hard,men
Helsinki Challenger Men - 2008,2008,False,"$135,000",hard,men
ITF Kotka Men - 2012,2012,False,"$10,000",clay,men
ITF Kotka Men - 2011,2011,False,"$10,000",clay,men
ITF Vierumaki Men - 2012,2012,False,"$10,000",clay,men
ITF Vierumaki Men - 2011,2011,False,"$10,000",clay,men
Tampere Challenger Men - 2018,2018,False,"€43,000",clay,men
Tampere Challenger Men - 2017,2017,False,"€43,000",clay,men
Tampere Challenger Men - 2016,2016,False,"€42,500",clay,men
Tampere Challenger Men - 2015,2015,False,"€42,500",clay,men
Tampere Challenger Men - 2014,2014,False,"€42,500",clay,men
Quito Challenger Men - 2017,2017,False,"$50,000",clay,men
Quito Challenger Men - 2014,2014,False,"$40,000",clay,men
Quito Challenger Men - 2013,2013,False,"$35,000",clay,men
Quito Challenger Men - 2012,2012,False,"$35,000",clay,men
Quito Challenger Men - 2011,2011,False,"$35,000",clay,men
Quito Challenger Men - 2010,2010,False,"$35,000",clay,men
Quito Challenger Men - 2009,2009,False,"$35,000",clay,men
Salinas Challenger Men - 2014,2014,False,"$40,000",clay,men
Salinas Challenger Men - 2013,2013,False,"$35,000",clay,men
Salinas Challenger Men - 2012,2012,False,"$35,000",clay,men
Salinas Challenger Men - 2011,2011,False,"$35,000",clay,men
Salinas Challenger Men - 2010,2010,False,"$35,000",clay,men
Salinas Challenger Men - 2009,2009,False,"$35,000",clay,men
Cairo Challenger Men - 2010,2010,False,"$35,000",clay,men
ITF Cairo 2 Men - 2013,2013,False,"$10,000",clay,men
ITF Cairo Men - 2013,2013,False,"$10,000",clay,men
ITF Santa Tecla Men - 2013,2013,False,"$15,000",clay,men
Exhibition The Final Night Men - 2015,2015,False,$0,hard,men
Helsinki Challenger Men - 2014,2014,False,"€42,500",hard,men
Helsinki Challenger Men - 2013,2013,False,"€42,500",hard,men
Helsinki Challenger Men - 2012,2012,False,"€106,500",hard,men
Helsinki Challenger Men - 2011,2011,False,"€106,500",hard,men
Helsinki Challenger Men - 2010,2010,False,"€106,500",hard,men
Helsinki Challenger Men - 2009,2009,False,"$1,065,000",hard,men
Helsinki Challenger Men - 2008,2008,False,"$135,000",hard,men
ITF Kotka Men - 2012,2012,False,"$10,000",clay,men
ITF Kotka Men - 2011,2011,False,"$10,000",clay,men
ITF Vierumaki Men - 2012,2012,False,"$10,000",clay,men
ITF Vierumaki Men - 2011,2011,False,"$10,000",clay,men
Tampere Challenger Men - 2018,2018,False,"€43,000",clay,men
Tampere Challenger Men - 2017,2017,False,"€43,000",clay,men
Tampere Challenger Men - 2016,2016,False,"€42,500",clay,men
Tampere Challenger Men - 2015,2015,False,"€42,500",clay,men
Tampere Challenger Men - 2014,2014,False,"€42,500",clay,men
Tampere Challenger Men - 2013,2013,False,"€42,500",clay,men
Tampere Challenger Men - 2012,2012,False,"€42,500",clay,men
Tampere Challenger Men - 2011,2011,False,"€42,500",clay,men
Tampere Challenger Men - 2010,2010,False,"$55,000",clay,men
Tampere Challenger Men - 2009,2009,False,"$60,000",clay,men
tournament_id,year,doubles,prize_money,surface,sex
ATP French Open - 2019,2019,False,"€17,504,000",clay,men
ATP French Open - 2018,2018,False,"€14,436,000",clay,men
ATP French Open - 2017,2017,False,"€14,444,000",clay,men
ATP French Open - 2016,2016,False,"€12,704,000",clay,men
ATP French Open - 2015,2015,False,"€11,024,000",clay,men
ATP French Open - 2014,2014,False,"€9,217,280",clay,men
ATP French Open - 2013,2013,False,"€8,464,000",clay,men
ATP French Open - 2012,2012,False,"€8,039,000",clay,men
ATP French Open - 2011,2011,False,"€7,884,000",clay,men
ATP French Open - 2010,2010,False,"$6,947,000",clay,men
ATP French Open - 2009,2009,False,"€7,322,320",clay,men
